Date,Week_By_Year,Month,Year,Broker_Name,Grade,Factory_Name,Low_Price,Max_Price,MF,Median_Price,Lowest_Quantity,Max_Quantity,Total_Sale,Total_Quantity,Average_Price,Median_Quantity,Average_Quantity
7/5/2017,27,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,850,850,BF 0138,850,350,350,297500,350,850,350,350
7/5/2017,27,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,540,540,BF 0138,540,600,600,324000,600,540,600,600
7/5/2017,27,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,705,770,BF 0138,750,940,980,2136900,2880,741.6666667,960,960
7/5/2017,27,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,530,930,BF 0138,790,500,1000,1844400,2480,750,980,826.6666667
7/5/2017,27,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP1,POTHOTUWA,750,750,BF 0138,750,400,400,300000,400,750,400,400
7/5/2017,27,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA A,580,580,BF 0138,580,250,250,145000,250,580,250,250
7/5/2017,27,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,660,780,BF 0138,720,440,1600,1399200,2040,720,1020,1020
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1500,1500,BF 0138,1500,260,260,390000,260,1500,260,260
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,1250,1250,BF 0138,1250,210,210,262500,210,1250,210,210
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,510,760,BF 0138,670,530,1080,1585400,2510,646.6666667,900,836.6666667
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,780,800,BF 0138,790,520,1000,1196000,1520,790,760,760
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,590,590,BF 0138,590,370,370,218300,370,590,370,370
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST1,POTHOTUWA,600,600,BF 0138,600,600,600,360000,600,600,600,600
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,610,610,BF 0138,610,600,600,366000,600,610,600,600
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,400,410,BF 0138,405,540,560,445400,1100,405,550,550
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,1000,1000,BF 0138,1000,850,850,850000,850,1000,850,850
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,530,530,BF 0138,530,680,680,360400,680,530,680,680
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,740,750,BF 0138,745,720,720,1072800,1440,745,720,720
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,750,770,BF 0138,760,400,920,1338000,1760,760,440,586.6666667
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,740,740,BF 0138,740,300,300,222000,300,740,300,300
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,740,790,BF 0138,765,400,720,848800,1120,765,560,560
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,760,960,BF 0138,840,350,660,1376800,1650,853.3333333,640,550
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,740,760,BF 0138,760,880,920,2034400,2700,753.3333333,900,900
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,550,550,BF 0138,550,980,980,539000,980,550,980,980
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,690,800,BF 0138,700,440,800,1422000,1980,730,740,660
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,580,580,BF 0138,580,598,598,346840,598,580,598,598
7/12/2017,28,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,520,520,BF 0138,520,300,300,156000,300,520,300,300
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,840,840,BF 0138,840,530,530,445200,530,840,530,530
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA A,520,520,BF 0138,520,420,420,218400,420,520,420,420
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,580,620,BF 0138,600,360,720,655200,1080,600,540,540
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,670,670,BF 0138,670,500,500,335000,500,670,500,500
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,780,780,BF 0138,780,500,500,390000,500,780,500,500
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1950,1950,BF 0138,1950,154,154,300300,154,1950,154,154
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,460,490,BF 0138,475,260,580,403800,840,475,420,420
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,600,600,BF 0138,600,610,610,366000,610,600,610,610
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,500,500,BF 0138,500,330,330,165000,330,500,330,330
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,1150,1150,BF 0138,1150,240,240,276000,240,1150,240,240
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,960,960,BF 0138,960,650,650,624000,650,960,650,650
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,740,820,BF 0138,760,860,920,2074800,2680,773.3333333,900,893.3333333
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,680,680,BF 0138,680,270,280,374000,550,680,275,275
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,720,790,BF 0138,755,370,720,810700,1090,755,545,545
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,680,700,BF 0138,690,270,300,393000,570,690,285,285
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,730,820,BF 0138,775,400,720,853600,1120,775,560,560
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,1050,1050,BF 0138,1050,350,350,367500,350,1050,350,350
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,720,780,BF 0138,780,400,460,974400,1280,760,420,426.6666667
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,480,480,BF 0138,480,600,600,288000,600,480,600,600
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,700,910,BF 0138,805,440,800,960400,1240,805,620,620
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA A,500,500,BF 0138,500,500,500,250000,500,500,500,500
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA A,550,550,BF 0138,550,760,760,418000,760,550,760,760
7/19/2017,29,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,450,450,BF 0138,450,600,600,270000,600,450,600,600
7/26/2017,30,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,540,800,BF 0138,660,530,1080,1621180,2507,666.6666667,897,835.6666667
7/26/2017,30,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1650,1650,BF 0138,1650,260,260,429000,260,1650,260,260
7/26/2017,30,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,780,820,BF 0138,800,500,1040,1221200,1540,800,770,770
7/26/2017,30,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,620,620,BF 0138,620,380,380,235600,380,620,380,380
7/26/2017,30,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,430,430,BF 0138,430,320,320,137600,320,430,320,320
7/26/2017,30,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,570,570,BF 0138,570,297,297,169290,297,570,297,297
7/26/2017,30,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,900,900,BF 0138,900,328,328,295200,328,900,328,328
7/26/2017,30,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,1000,1000,BF 0138,1000,650,650,650000,650,1000,650,650
7/26/2017,30,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,760,760,BF 0138,760,370,370,281200,370,760,370,370
7/26/2017,30,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,810,810,BF 0138,810,460,460,372600,460,810,460,460
7/26/2017,30,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,720,870,BF 0138,795,400,720,866400,1120,795,560,560
7/26/2017,30,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,700,1010,BF 0138,860,350,660,1369100,1650,856.6666667,640,550
7/26/2017,30,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,700,770,BF 0138,770,460,900,1663200,2240,746.6666667,880,746.6666667
7/26/2017,30,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,580,580,BF 0138,580,470,470,272600,470,580,470,470
7/26/2017,30,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,470,470,BF 0138,470,300,300,141000,300,470,300,300
7/26/2017,30,7,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,680,900,BF 0138,720,440,800,1501600,2020,766.6666667,780,673.3333333
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,810,810,BF 0138,810,500,500,405000,500,810,500,500
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,640,640,BF 0138,640,740,740,473600,740,640,740,740
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,720,790,BF 0138,750,440,460,1017700,1350,753.3333333,450,450
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,530,530,BF 0138,530,470,470,249100,470,530,470,470
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,845,845,BF 0138,845,530,530,447850,530,845,530,530
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,450,450,BF 0138,450,320,320,144000,320,450,320,320
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,450,480,BF 0138,465,270,520,363600,790,465,395,395
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1550,1550,BF 0138,1550,210,210,325500,210,1550,210,210
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,960,960,BF 0138,960,700,700,672000,700,960,700,700
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,720,980,BF 0138,850,440,800,1007200,1240,850,620,620
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,690,690,BF 0138,690,300,300,207000,300,690,300,300
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,680,680,BF 0138,680,280,280,190400,280,680,280,280
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,740,740,BF 0138,740,720,720,532800,720,740,720,720
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,670,670,BF 0138,670,640,640,428800,640,670,640,640
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,720,780,BF 0138,750,370,700,792600,1070,750,535,535
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,520,520,BF 0138,520,600,600,312000,600,520,600,600
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,500,500,BF 0138,500,300,300,150000,300,500,300,300
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,730,790,BF 0138,760,400,460,655400,860,760,430,430
8/2/2017,31,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA A,580,580,BF 0138,580,380,380,220400,380,580,380,380
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,500,500,BF 0138,500,900,900,450000,900,500,900,900
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,590,590,BF 0138,590,740,740,436600,740,590,740,740
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,750,750,BF 0138,750,500,500,375000,500,750,500,500
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,770,820,BF 0138,795,500,1040,1237800,1540,795,770,770
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,670,780,BF 0138,725,530,1080,1137000,1610,725,805,805
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,920,920,BF 0138,920,550,550,506000,550,920,550,550
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,390,390,BF 0138,390,260,260,101400,260,390,260,260
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1300,1300,BF 0138,1300,250,250,325000,250,1300,250,250
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,1150,1150,BF 0138,1150,280,280,322000,280,1150,280,280
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,740,740,BF 0138,740,280,280,207200,280,740,280,280
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,620,700,BF 0138,660,260,270,350200,530,660,265,265
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,780,780,BF 0138,780,720,720,561600,720,780,720,720
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,960,960,BF 0138,960,330,330,316800,330,960,330,330
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,760,760,BF 0138,760,370,370,281200,370,760,370,370
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,720,1000,BF 0138,720,370,800,1282400,1610,813.3333333,440,536.6666667
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,730,800,BF 0138,790,460,900,1721400,2240,773.3333333,880,746.6666667
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,760,760,BF 0138,760,420,420,319200,420,760,420,420
8/8/2017,32,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,540,540,BF 0138,540,300,300,162000,300,540,300,300
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA A,560,560,BF 0138,560,420,420,235200,420,560,420,420
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1500,1500,BF 0138,1500,160,160,240000,160,1500,160,160
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,590,590,BF 0138,590,370,370,218300,370,590,370,370
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,780,780,BF 0138,780,530,530,413400,530,780,530,530
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,1200,1200,BF 0138,1200,252,252,302400,252,1200,252,252
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,400,540,BF 0138,470,260,280,255200,540,470,270,270
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,600,600,BF 0138,600,600,600,360000,600,600,600,600
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,920,920,BF 0138,920,750,750,690000,750,920,750,750
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,445,445,BF 0138,445,400,400,178000,400,445,400,400
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,780,780,BF 0138,780,500,500,390000,500,780,500,500
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,700,700,BF 0138,700,270,270,189000,270,700,270,270
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,700,740,BF 0138,720,370,700,1265640,1767,720,697,589
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,740,950,BF 0138,845,400,720,912800,1120,845,560,560
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,890,975,BF 0138,932.5,350,660,928650,1010,932.5,505,505
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,690,820,BF 0138,800,400,920,1398400,1780,770,460,593.3333333
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,700,900,BF 0138,800,440,800,956000,1240,800,620,620
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,730,790,BF 0138,750,440,920,1385500,1810,756.6666667,450,603.3333333
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA A,490,490,BF 0138,490,240,240,117600,240,490,240,240
8/16/2017,33,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,510,510,BF 0138,510,300,300,153000,300,510,300,300
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,610,610,BF 0138,610,370,720,664900,1090,610,545,545
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,660,860,BF 0138,760,530,1080,1168600,1610,760,805,805
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,610,610,BF 0138,610,470,470,286700,470,610,470,470
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,800,800,BF 0138,800,500,500,400000,500,800,500,500
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1500,1500,BF 0138,1500,225,225,337500,225,1500,225,225
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,450,450,BF 0138,450,330,330,148500,330,450,330,330
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,420,640,BF 0138,530,270,290,299000,560,530,280,280
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,920,920,BF 0138,920,480,480,441600,480,920,480,480
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,1200,1200,BF 0138,1200,750,750,900000,750,1200,750,750
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,730,820,BF 0138,760,450,920,1738800,2250,770,880,750
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,700,700,BF 0138,700,270,270,189000,270,700,270,270
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,720,800,BF 0138,760,370,700,800000,1070,760,535,535
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,760,910,BF 0138,835,400,720,911200,1120,835,560,560
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,650,950,BF 0138,800,350,640,748500,990,800,495,495
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,750,800,BF 0138,760,420,460,1002200,1300,770,420,433.3333333
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,620,620,BF 0138,620,300,300,186000,300,620,300,300
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,680,960,BF 0138,740,370,800,1266000,1610,793.3333333,440,536.6666667
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA A,640,640,BF 0138,640,760,760,486400,760,640,760,760
8/23/2017,34,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA A,590,590,BF 0138,590,260,260,153400,260,590,260,260
8/30/2017,35,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,610,610,BF 0138,610,360,360,219600,360,610,360,360
8/30/2017,35,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,840,840,BF 0138,840,530,530,445200,530,840,530,530
8/30/2017,35,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,670,670,BF 0138,670,470,470,314900,470,670,470,470
8/30/2017,35,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,820,900,BF 0138,860,500,1040,1346000,1540,860,770,770
8/30/2017,35,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,950,950,BF 0138,950,700,700,665000,700,950,700,700
8/30/2017,35,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,430,430,BF 0138,430,260,260,111800,260,430,260,260
8/30/2017,35,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1350,1350,BF 0138,1350,280,280,378000,280,1350,280,280
8/30/2017,35,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,1150,1150,BF 0138,1150,296,296,340400,296,1150,296,296
8/30/2017,35,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,720,720,BF 0138,720,300,300,216000,300,720,300,300
8/30/2017,35,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,700,700,BF 0138,700,280,280,196000,280,700,280,280
8/30/2017,35,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,780,960,BF 0138,780,400,720,1507200,1840,840,720,613.3333333
8/30/2017,35,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,700,940,BF 0138,850,350,660,1338000,1650,830,640,550
8/30/2017,35,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,730,960,BF 0138,740,400,800,1306400,1640,810,440,546.6666667
8/30/2017,35,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,730,840,BF 0138,780,450,880,1379800,1790,783.3333333,460,596.6666667
8/30/2017,35,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,730,800,BF 0138,760,350,700,1073000,1420,763.3333333,370,473.3333333
8/30/2017,35,8,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,710,820,BF 0138,765,400,460,661200,860,765,430,430
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,980,980,BF 0138,980,800,800,784000,800,980,800,800
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,480,480,BF 0138,480,330,330,158400,330,480,330,330
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,1050,1050,BF 0138,1050,259,259,271950,259,1050,259,259
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,740,850,BF 0138,795,530,1040,1220100,1570,795,785,785
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1550,1550,BF 0138,1550,240,240,372000,240,1550,240,240
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,480,530,BF 0138,480,598,600,893040,1798,496.6666667,600,599.3333333
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA A,620,620,BF 0138,620,450,450,279000,450,620,450,450
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,620,620,BF 0138,620,600,600,372000,600,620,600,600
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BP,POTHOTUWA,490,490,BF 0138,490,500,500,245000,500,490,500,500
